label,youtube_id,time_start,time_end,split
hitting baseball,rtm8F8GfJ-k,1,11,validate
opening refrigerator,rtrQUoQvpqk,38,48,validate
repairing puncture,rtxXZSj7TDc,296,306,validate
alligator wrestling,rtyObGWnh6Q,56,66,validate
carrying baby,ru5GvyYkgH0,8,18,validate
alligator wrestling,ru8l8T77Cgo,9,19,validate
punching person (boxing),ruCNdNGIDWI,75,85,validate
tagging graffiti,runkEjnT9P4,19,29,validate
laying stone,rvjfgreqJb8,2,12,validate
reading book,rvnAffR2RT8,0,10,validate
recording music,rvnxlhtAMv8,172,182,validate
lawn mower racing,rw4kfT2f7R8,45,55,validate
baby waking up,rwSaLZ1SRRk,16,26,validate
clam digging,rxMUji28VY0,0,10,validate
breading or breadcrumbing,rxOkYuC6GcM,616,626,validate
riding or walking with horse,rxXVS5Yogb8,262,272,validate
opening door,rxiCIhPpWf0,1,11,validate
weaving basket,rxu7pQqpfQw,9,19,validate
folding napkins,ry5VJoORGA0,96,106,validate
land sailing,ry5myz6mTwg,24,34,validate
mushroom foraging,ry6XgCvbkN8,0,10,validate
writing,ry7j5we6E4k,387,397,validate
cooking scallops,ryMdNMo49iQ,176,186,validate
using a paint roller,ryQmZgXaPqI,55,65,validate
climbing tree,ryx8HiWa2a0,10,20,validate
pinching,ryxwIsIvOs8,0,10,validate
using a paint roller,rz2DQaxYMLs,33,43,validate
karaoke,rz4pCOApX7I,30,40,validate
throwing axe,rzRX06_k-4o,45,55,validate
opening wine bottle,rzbwHEc0w-c,73,83,validate
bottling,rzk_m7YfC48,34,44,validate
roasting pig,rzlWN2MiXNg,158,168,validate
sausage making,rzl_UYJQ2Yg,46,56,validate
sawing wood,rznO2geTKvg,15,25,validate
playing controller,rzoLl-DOKyM,82,92,validate
cosplaying,s-dZi9kJYRE,48,58,validate
marching,s-gPSxCfgcE,774,784,validate
using inhaler,s-hDkkiQgF4,4,14,validate
springboard diving,s-hHYX_wl2U,9,19,validate
folding clothes,s-iWX1TObzA,84,94,validate
tie dying,s-ll1b2Eyv0,671,681,validate
opening present,s0POKyERjis,21,31,validate
making horseshoes,s0YdkDhaPyA,371,381,validate
throwing axe,s0i93vI3kwU,0,10,validate
giving or receiving award,s0uI9Im66d8,80,90,validate
sucking lolly,s1352No6uHs,582,592,validate
washing hair,s151nbNdkwk,98,108,validate
steer roping,s1RVrH5TTIk,10,20,validate
washing hands,s1WsXvqZ3mY,31,41,validate
javelin throw,s1YPAOlksSc,3,13,validate
bulldozing,s1_hcCk8yR4,25,35,validate
sneezing,s1deSBRrS34,0,10,validate
playing cello,s1djrbG3MUo,87,97,validate
applying cream,s2-d7Ho-lk8,31,41,validate
shooting goal (soccer),s20rd5YBDdM,89,99,validate
lock picking,s2eX35bFc0Q,115,125,validate
skiing mono,s2lm3j5ADFU,80,90,validate
pushing wheelbarrow,s2yKfeK3V1A,57,67,validate
changing gear in car,s2z_UseUa0k,102,112,validate
shucking oysters,s3AUOm6q3pc,180,190,validate
carrying baby,s3GMY1vsXKM,22,32,validate
making horseshoes,s3UPmnBU37A,1,11,validate
lighting fire,s3XavgQ9Dj0,96,106,validate
geocaching,s3XryjiMVbE,0,10,validate
sign language interpreting,s3gqI_lCXQ0,34,44,validate
robot dancing,s3i3OxkRzyQ,2,12,validate
blowing out candles,s3njcuyVx7o,27,37,validate
cutting orange,s3r6Qe3MhbE,0,10,validate
putting on shoes,s496ylGMB1M,60,70,validate
trimming shrubs,s4AifKy17Wc,53,63,validate
playing chess,s4ENmLzn6JM,185,195,validate
changing oil,s4MzGCYB9SM,260,270,validate
steer roping,s4Y232h6U0M,0,10,validate
tagging graffiti,s4sxdbPN8v8,33,43,validate
arguing,s5-sElEtQEg,5,15,validate
directing traffic,s51GGWur1Rs,5,15,validate
recording music,s5EdFob3Jkk,5,15,validate
marriage proposal,s5TxG7f8FuA,221,231,validate
robot dancing,s5_LxoUly64,11,21,validate
skiing mono,s5sHrgW-Nwc,159,169,validate
swimming butterfly stroke,s5stimPX3h0,0,10,validate
chopping meat,s5sueS8nlzU,54,64,validate
skiing mono,s5swMVjBZEY,10,20,validate
flint knapping,s5y1JmxrCqk,538,548,validate
tagging graffiti,s60IEMnYv8g,28,38,validate
sawing wood,s6BmRgBaSjQ,102,112,validate
shooting goal (soccer),s6CRUjearK8,10,20,validate
sausage making,s6LrvCjqPxM,7,17,validate
playing chess,s72YSYlL_VE,133,143,validate
using circular saw,s74iSw3naWU,104,114,validate
opening door,s7CCxHvxgow,39,49,validate
arguing,s7EtyRY2L6s,54,64,validate
cutting orange,s7MSnyoa7tc,4,14,validate
folding napkins,s7ToPArz2Rs,20,30,validate
dumpster diving,s7WvROeTwAQ,13,23,validate
archery,s7k1j_Sy008,432,442,validate
opening refrigerator,s7qPDdmMwnQ,4,14,validate
blowing out candles,s7sXWB7_XdU,2,12,validate
bulldozing,s7xpQkqSGoE,102,112,validate
card stacking,s7yUYga5H5o,48,58,validate
tasting wine,s8GM-2MnvqA,74,84,validate
opening present,s8Snl57Bing,318,328,validate
ripping paper,s8XUiqoO0S8,8,18,validate
shearing sheep,s8ZozsY94Gg,27,37,validate
sipping cup,s8Zp3gD4m3Y,6,16,validate
cutting orange,s8gjlGlBQpc,286,296,validate
sticking tongue out,s8mLQrl1tWM,4,14,validate
bench pressing,s95iCaqaoVw,8,18,validate
bench pressing,s98seduMNeY,1,11,validate
drooling,s9EseHo7qEE,21,31,validate
skateboarding,s9I6y5sZsTk,283,293,validate
shaving head,s9NgoRPyIXk,18,28,validate
dumpster diving,s9RMFDtpkn4,688,698,validate
mopping floor,s9VHUqtR2xE,0,10,validate
shining flashlight,s9aJLrakA24,0,10,validate
sipping cup,s9eak9U9iZQ,33,43,validate
pushing wheelbarrow,s9ffoApzWe8,1,11,validate
making sushi,s9jsIxZNVU4,52,62,validate
eating burger,s9sl2HHerMs,28,38,validate
throwing axe,s9uSkpCbvhY,31,41,validate
wading through mud,sA3gFFvuB2E,33,43,validate
making horseshoes,sA8DVWhUw8c,757,767,validate
robot dancing,sABtuCRPtm4,0,10,validate
scrubbing face,sAC2auIu3q4,96,106,validate
sneezing,sADVwGNzUuU,0,10,validate
breading or breadcrumbing,sAaUhhzh_TQ,45,55,validate
chiseling stone,sAxSOrKxy9Q,112,122,validate
skateboarding,sBI9rQNgLHU,17,27,validate
using bagging machine,sBexvq6BvkY,0,10,validate
tasting wine,sBhh-AN120o,31,41,validate
sawing wood,sC2SLwXON6A,4,14,validate
pushing car,sC8f-dEAf7s,0,10,validate
directing traffic,sCJ2Mn4_LWE,6,16,validate
directing traffic,sCNunQX4xIs,17,27,validate
clay pottery making,sCRT6AWFXvs,232,242,validate
lighting fire,sCkI7Ht90-Q,0,10,validate
assembling bicycle,sCv2UjR-fhQ,16,26,validate
opening wine bottle,sD2xkGzQpSo,34,44,validate
playing rubiks cube,sD7MNf30TMA,20,30,validate
arguing,sD8Y1lCYcQo,39,49,validate
using circular saw,sDHffeHKFi8,49,59,validate
baby waking up,sDUI6zq8sog,4,14,validate
folding clothes,sDntWWg_tNU,139,149,validate
folding napkins,sDoSkYznN1g,79,89,validate
chiseling wood,sDtUQ0i1_ws,26,36,validate
building lego,sDvm8Q0DDHQ,424,434,validate
swimming breast stroke,sDx-8NvxlcQ,46,56,validate
bobsledding,sE7zy-LWN1s,11,21,validate
windsurfing,sEG7Zy5iFvM,55,65,validate
mushroom foraging,sEN9VrkO6N0,25,35,validate
playing basketball,sEPwUQMhSVw,18,28,validate
opening present,sEZ4onqDYnE,34,44,validate
roasting pig,sErUroVKAzw,1,11,validate
cutting orange,sG5We8CxIr0,2,12,validate
waving hand,sGGayofSGMc,10,20,validate
finger snapping,sGWHqONpfwg,77,87,validate
hockey stop,sGX4WcN9fn8,2,12,validate
archery,sGXHMB-UV18,715,725,validate
javelin throw,sGlcDMUhYvY,2,12,validate
making jewelry,sH2LklWMKo4,198,208,validate
land sailing,sH5jgvTD-zI,6,16,validate
opening present,sHK90rvWu68,55,65,validate
popping balloons,sHKSfeOsbF0,157,167,validate
marriage proposal,sHSE7udKHeY,209,219,validate
bulldozing,sI0RlXQbO5A,20,30,validate
carrying baby,sIDgExAPLYY,56,66,validate
contorting,sIIvYHwI27s,18,28,validate
cooking scallops,sIKxm36Q3Vk,15,25,validate
dumpster diving,sIVq0RNjWQI,184,194,validate
counting money,sIWHjQELh-Q,29,39,validate
geocaching,sIjb_aumqIU,16,26,validate
archaeological excavation,sJ-9xUkSMEg,48,58,validate
lawn mower racing,sJ6VQ7As-Bc,8,18,validate
steer roping,sJA8qRPUrV8,48,58,validate
canoeing or kayaking,sJAi9vkLXbM,8,18,validate
adjusting glasses,sJE0bp3GWiM,13,23,validate
abseiling,sJNoIvivWN8,50,60,validate
sticking tongue out,sJi6DWGkeD0,19,29,validate
cumbia,sJjx8b8QBwk,37,47,validate
peeling apples,sK6xULTl_pg,16,26,validate
chiseling stone,sKAnNyRC1tA,39,49,validate
shuffling cards,sKGqBUuZtyw,6,16,validate
building lego,sKW5j7xk9nU,13,23,validate
lawn mower racing,sK_LWTdusxU,48,58,validate
lifting hat,sKgeYAL9mXY,0,10,validate
lawn mower racing,sKidwO_2ROQ,26,36,validate
wood burning (art),sKwckKEN5Zg,47,57,validate
lawn mower racing,sKzuYles5bQ,270,280,validate
tiptoeing,sLDQKuUDxUo,78,88,validate
eating watermelon,sLTjkts15TU,71,81,validate
bulldozing,sLWhMq6pBF0,354,364,validate
scrapbooking,sLwo1Y_CcCg,193,203,validate
waving hand,sM0D_NhLNsY,2,12,validate
carrying baby,sM5cwTk6lL4,103,113,validate
directing traffic,sMBdJXMfK8g,19,29,validate
sanding floor,sML65DaxfHA,83,93,validate
playing rubiks cube,sMLzrYBXLno,54,64,validate
baby waking up,sMlHkt2kKNA,30,40,validate
hockey stop,sMlp0wfdD7E,7,17,validate
changing gear in car,sMyn4q-FhRI,192,202,validate
making horseshoes,sMzDCN-KtuQ,21,31,validate
wood burning (art),sNVU1l_eOU0,156,166,validate
playing violin,sONEegJbt64,3,13,validate
scrubbing face,sOa50s_xnSs,88,98,validate
folding clothes,sOdVHKFYY0c,3,13,validate
peeling apples,sOkZ_6Y4qFA,4,14,validate
drooling,sOqQVaA6Uqg,16,26,validate
sucking lolly,sOsRn65fhhA,76,86,validate
playing rubiks cube,sOt9JjByvtI,100,110,validate
whistling,sOul9QaVqk8,0,10,validate
tiptoeing,sP1BamxjAKU,23,33,validate
chopping meat,sP5HvQE6xwU,17,27,validate
alligator wrestling,sPHgMTgNPec,204,214,validate
chopping meat,sPKAK91ilTM,95,105,validate
waxing chest,sPOP01GGfsE,314,324,validate
contorting,sPQjlMfCPdQ,131,141,validate
archaeological excavation,sPtHsLPevyk,61,71,validate
chiseling stone,sQ-g1vlzeNg,26,36,validate
lifting hat,sQ5X-x-XdFI,153,163,validate
blowing out candles,sQJVP8pypQg,0,10,validate
bee keeping,sQeEALqYOLw,2,12,validate
folding clothes,sQmboAse0YM,0,10,validate
cracking neck,sRCrimAh8ZI,0,10,validate
wood burning (art),sRRUBoZIeyo,175,185,validate
lifting hat,sRSRnh85NSE,27,37,validate
attending conference,sRTYoQQotdc,30,40,validate
hula hooping,sRUBC5D3A_Y,0,10,validate
making sushi,sSJhtyICvvw,97,107,validate
feeding goats,sSpMlcGYGxY,6,16,validate
shuffling cards,sSrJrgKCMaw,101,111,validate
drooling,sT88EFJe5ts,51,61,validate
using a sledge hammer,sTQxduXWqOE,41,51,validate
canoeing or kayaking,sTaRMCAn01E,18,28,validate
cutting orange,sTfdiIq3YLU,7,17,validate
bottling,sTn1iotB4z4,42,52,validate
waxing eyebrows,sTz8kyStCaU,152,162,validate
shooting goal (soccer),sUQZOcCd4rw,0,10,validate
pinching,sUUOvBTHqWU,0,10,validate
flipping pancake,sUaSIS4kcdI,1,11,validate
laying stone,sUmQPFvgYJ4,2,12,validate
ripping paper,sUnMor00vfY,16,26,validate
tiptoeing,sUtWkWwwGqc,51,61,validate
pumping fist,sVCCAnmsSgo,9,19,validate
breading or breadcrumbing,sVJWiITpFJI,38,48,validate
using a paint roller,sVMyod84lVE,35,45,validate
opening door,sVPfhTrsNTw,0,10,validate
hand washing clothes,sV_19U4XhsI,48,58,validate
repairing puncture,sVdCip8Wu3M,0,10,validate
waving hand,sVt-ScBN1eA,39,49,validate
playing trombone,sVxB2hVDYzc,7,17,validate
waving hand,sW-TrlvJxK4,5,15,validate
pinching,sW0B55cMZr8,17,27,validate
archaeological excavation,sWCznp7TSbg,38,48,validate
squat,sWDzDFjU_MM,50,60,validate
crying,sWES8F_W9VY,38,48,validate
cheerleading,sWO2OCEn6Ak,322,332,validate
playing basketball,sWPs2aPLhsI,13,23,validate
pumping fist,sWTVow1zfJI,2,12,validate
eating carrots,sWY0bJxf42s,2,12,validate
tasting wine,sWiHoW5RBYc,24,34,validate
holding snake,sX15tuhqRKg,20,30,validate
sausage making,sX8T-frlKpY,111,121,validate
recording music,sXJFH_Af1BI,149,159,validate
yoga,sXKHOiT9szE,11,21,validate
playing hand clapping games,sXgW_TKHKL0,20,30,validate
driving car,sXnPPQjKXYg,1,11,validate
springboard diving,sXwUUCFLy9M,266,276,validate
roasting pig,sYmRutuqQ5s,659,669,validate
canoeing or kayaking,sZ06E8vARDI,113,123,validate
wading through mud,sZ7sMvyTLnw,29,39,validate
opening door,sZLpF-NQous,12,22,validate
playing darts,sZbZNh6Q080,9,19,validate
bee keeping,sZfGBLWhpFM,91,101,validate
decorating the christmas tree,sZprpH5K1kY,230,240,validate
running on treadmill,sZtZsp3yaj8,69,79,validate
crying,s_8ZY4yTQbQ,3,13,validate
lock picking,s_BePqaNqT0,93,103,validate
tasting beer,s_lamYRLqJw,63,73,validate
tasting beer,s_uobChEdK0,3,13,validate
using puppets,s_xM_NGW7Zw,180,190,validate
chiseling stone,sa-cWlpbYJE,15,25,validate
tagging graffiti,sa1Ky_3PeXw,0,10,validate
swimming breast stroke,sa391NAMpPA,4,14,validate
sticking tongue out,sa397QXOtsc,25,35,validate
riding or walking with horse,sa9mBPHuGLU,3,13,validate
drinking shots,saCdoY39hYY,19,29,validate
folding clothes,saJW5KFwIts,6,16,validate
tossing coin,saQ29_EAwbg,43,53,validate
twiddling fingers,saRsCACBd2s,66,76,validate
washing hands,saShR7NwjMg,93,103,validate
playing rubiks cube,saXDQtEO9WM,32,42,validate
counting money,saaqqVMkYTo,3,13,validate
giving or receiving award,sabpb3-wOGA,14,24,validate
marriage proposal,sabxaKM9U3Q,45,55,validate
clay pottery making,salH2yrj0bg,61,71,validate
waving hand,samnISeDc6g,4,14,validate
land sailing,saunc-3ADfY,147,157,validate
bottling,saw0MIeEiAw,33,43,validate
swimming butterfly stroke,sb5bdphZjzw,20,30,validate
crying,sb9eL3ejXmE,40,50,validate
playing hand clapping games,sbDpaGgemns,17,27,validate
swimming butterfly stroke,sbVvnWgSlvo,31,41,validate
massaging legs,sbd-QbXTrrg,26,36,validate
shearing sheep,sbmSHanLUAw,54,64,validate
feeding fish,sbyEn1s52FE,5,15,validate
baby waking up,sc2w3OUvatM,4,14,validate
huddling,sc3dZbDH2KI,26,36,validate
using puppets,scGyxqcoKvw,165,175,validate
finger snapping,scPd8M2l8L4,3,13,validate
skiing mono,scY2CQcTbh8,0,10,validate
waxing chest,scf8qj38syg,127,137,validate
twiddling fingers,scgzcHylkp0,3,13,validate
shuffling cards,sd64bogfmgA,48,58,validate
chiseling stone,sdD10Ja_4jw,152,162,validate
counting money,sdHYDvtnrHk,76,86,validate
milking cow,sdKCVpw_rpw,2,12,validate
tasting wine,sdWos2CoLh8,140,150,validate
playing ocarina,sdeUY-JoCIU,222,232,validate
clam digging,sdpISW1w4DU,452,462,validate
shaking hands,sdqtDjgQ3Zw,2,12,validate
laying bricks,sdsNFDlbPBU,126,136,validate
talking on cell phone,se2qe2gQC64,22,32,validate
lawn mower racing,se37j-6pk0Q,138,148,validate
baby waking up,se3k1ZFnafg,0,10,validate
tiptoeing,se4712lSgY4,10,20,validate
using puppets,se8yzQWPFc0,1164,1174,validate
eating watermelon,seCtNYzYmWM,4,14,validate
lighting fire,seXVh3J5Bqo,24,34,validate
chiseling wood,seh0YGZBHI8,26,36,validate
tie dying,sesI3A75PC8,1,11,validate
capsizing,seu5gezevjk,76,86,validate
folding clothes,sewYtc3hWNg,21,31,validate
robot dancing,sf5WSNC6N_g,56,66,validate
rock climbing,sf8vTvNtZww,342,352,validate
popping balloons,sfHfCg6WuFk,1,11,validate
carrying baby,sfNUC5qGWWg,28,38,validate
drinking shots,sg04rXhgyrs,0,10,validate
lighting fire,sgKlsmi4JYg,26,36,validate
mushroom foraging,sgLYAY4A-g4,16,26,validate
playing maracas,sgR2Vvjvef8,43,53,validate
running on treadmill,sgTTVpzSQNs,14,24,validate
playing basketball,sgXAMOZ9B7s,39,49,validate
grooming horse,sgcv42wioLY,10,20,validate
huddling,sgvzfSvfAsc,11,21,validate
feeding fish,sh5fccLkB1M,8,18,validate
massaging legs,sh7it17cvAs,4,14,validate
canoeing or kayaking,shA8DJewSTE,0,10,validate
pinching,shCNF-e1CAw,0,10,validate
putting in contact lenses,shHLl_nc1S8,33,43,validate
scrubbing face,shY2SvSxQz4,43,53,validate
repairing puncture,sh_CAG7HeUc,434,444,validate
washing hands,shmOmN9cDdo,8,18,validate
petting cat,shmvkEZOlDM,32,42,validate
marching,shtyVWKhV04,221,231,validate
blowing nose,siDOEndS9Eo,3,13,validate
cooking scallops,siHDEsJmfZY,2,12,validate
shaving head,siI8BKceJ34,0,10,validate
playing chess,siQXBTUqqMI,3,13,validate
cosplaying,silwA8Dvuzo,2135,2145,validate
bee keeping,sio11eFc6uU,54,64,validate
bottling,siyE-ozHiYQ,0,10,validate
using a paint roller,sj-ymczV6Ko,123,133,validate
shining flashlight,sjLJPMMN0Ew,0,10,validate
shooting goal (soccer),sjclqmilfjQ,0,10,validate
lifting hat,sjxW_PaCcjo,99,109,validate
waving hand,sk2Od10TGiM,1,11,validate
testifying,sk3kmnQy21w,25,35,validate
parkour,skA1nMaGIfM,62,72,validate
marriage proposal,skGeGojEPa4,36,46,validate
dancing ballet,skJDwQdQVj0,94,104,validate
using circular saw,skNQv2S3Cac,18,28,validate
pumping gas,skOMIvqac40,11,21,validate
using a paint roller,skWqGurqiLU,85,95,validate
wading through mud,skWq_b9Cly8,21,31,validate
repairing puncture,skbZpbGdSJY,7,17,validate
sneezing,skbxStoipf4,10,20,validate
marching,skfKDZwccjY,2,12,validate
blowing glass,skj1ayI8wEE,114,124,validate
reading book,skkjUeG0RVg,436,446,validate
playing ocarina,skzi5QPSdD0,25,35,validate
finger snapping,sl-mr_Law1I,17,27,validate
answering questions,sl7ewGVuw3c,110,120,validate
playing chess,slA702zfxwM,9,19,validate
biking through snow,slCeva5gzYY,39,49,validate
mushroom foraging,slCpYQ6EapA,9,19,validate
mopping floor,slQEcgqZvbI,1,11,validate
trimming shrubs,slSJiZX5NxU,1,11,validate
testifying,slflcVqtrXM,127,137,validate
tasting wine,sm3QbU8F5jc,84,94,validate
changing gear in car,smlPvkCy-7w,15,25,validate
pinching,smpKlC-uzGU,283,293,validate
drooling,smtgmS3wKco,0,10,validate
running on treadmill,smwSHrYRrKQ,10,20,validate
shucking oysters,sn26xc09sVk,0,10,validate
chiseling wood,snDp28rBGuY,17,27,validate
washing dishes,snTRatB9iIA,28,38,validate
lawn mower racing,sngE-ONtDbw,0,10,validate
chiseling wood,snneX-AgWFE,403,413,validate
assembling computer,snoaTwKv7FM,366,376,validate
washing dishes,sntJu5EHNEM,9,19,validate
wood burning (art),sntaI0tfHwE,121,131,validate
giving or receiving award,so-K5vE7kWI,5,15,validate
running on treadmill,soLx0peKSM8,1,11,validate
trimming shrubs,soMWgNOZEvg,29,39,validate
climbing tree,soNYD9yoVAY,22,32,validate
washing hands,sopxnqGrqSc,19,29,validate
pumping fist,souvj6OSTJ0,22,32,validate
fixing hair,soxAErxBjPM,59,69,validate
threading needle,sp8D5FWmISw,11,21,validate
stomping grapes,spN4MWEi3mA,11,21,validate
playing rubiks cube,spQrNucWCjY,55,65,validate
hitting baseball,spcOfFynmkg,55,65,validate
peeling apples,spfHvzwVpfo,3,13,validate
adjusting glasses,spm1vbT6S1w,80,90,validate
playing hand clapping games,sq-7Ju_OGOA,27,37,validate
sign language interpreting,sq3rLLHzbqA,39,49,validate
massaging legs,sqSd28etW0g,449,459,validate
milking cow,sqgiVQm_VPs,7,17,validate
using a power drill,srBWjEaQqqI,8,18,validate
using a microscope,srH-dsRpg4k,63,73,validate
shooting goal (soccer),srIz-Q_esSY,0,10,validate
playing ocarina,srV2qU48b3Y,0,10,validate
playing maracas,sr_EyvFSpCM,64,74,validate
canoeing or kayaking,sr_J2E3yS2I,127,137,validate
shining flashlight,sryZGWykuIQ,1,11,validate
tiptoeing,ssOVkxY4QIY,19,29,validate
swimming backstroke,st1Ax_8j9wA,5,15,validate
washing hair,st1UnRDLWhk,50,60,validate
tossing coin,st7Mo1btPwc,1,11,validate
opening refrigerator,stbHIsXjpSY,0,10,validate
biking through snow,stwDrTEVQwQ,149,159,validate
talking on cell phone,sug4CXv0B0k,42,52,validate
biking through snow,sulBI4Zrjz0,99,109,validate
dumpster diving,sv50zbXQLJQ,45,55,validate
rock scissors paper,svO0fFwmXT4,58,68,validate
assembling computer,svYZABwuLuo,506,516,validate
skiing mono,svg5HWV9Sm8,680,690,validate
flying kite,svwIOICwgds,10,20,validate
blowing glass,sw6y1HnupI0,12,22,validate
building lego,sw9UxwhPmcc,118,128,validate
yoga,swDdr9-5PA8,413,423,validate
squat,swEKuItPiac,130,140,validate
massaging legs,swJy3qU2mJA,182,192,validate
sucking lolly,swo03PmiP1M,5,15,validate
repairing puncture,swskTQCEkqs,106,116,validate
weaving basket,sxFdYZu7tnk,171,181,validate
using puppets,sxa660kgL14,93,103,validate
changing gear in car,sxjUNdYc66k,22,32,validate
marriage proposal,sy1h6QeB7jc,45,55,validate
catching or throwing frisbee,sy6LR9_SZRQ,0,10,validate
punching person (boxing),syG3Q4J55W8,51,61,validate
waving hand,syTxPMQYMBc,4,14,validate
contact juggling,syalmbZQwhA,134,144,validate
jogging,syvE_8Mt5ws,0,10,validate
assembling computer,sz5fC707VT8,596,606,validate
shining flashlight,sz7o_MYXbGw,31,41,validate
playing dominoes,szKJqkHP3TA,183,193,validate
repairing puncture,szXUHHiJpAI,135,145,validate
building lego,szZlc8WiyV8,139,149,validate
making sushi,t--_1fW8vnA,152,162,validate
adjusting glasses,t-BIE1-25Lg,6,16,validate
mushroom foraging,t-Ek0BfO0f0,0,10,validate
bench pressing,t-nnHUuUJDs,47,57,validate
cooking scallops,t-zwAsp-W0k,355,365,validate
bench pressing,t01SC2MAxrw,151,161,validate
biking through snow,t0AyDlG5k9Y,136,146,validate
giving or receiving award,t0CPXnEQhXw,10,20,validate
playing maracas,t0Cy2d7JB8E,5,15,validate
jogging,t0FMbnNthMQ,20,30,validate
tasting wine,t0GRMtztDqU,63,73,validate
skiing mono,t0QhQhir2UI,1,11,validate
steer roping,t0StVVI5O18,8,18,validate
waving hand,t0TEJUnjadE,41,51,validate
tie dying,t0mLvChOgmk,47,57,validate
dumpster diving,t0qisXV0BGw,151,161,validate
playing hand clapping games,t13Y6OSvIYg,0,10,validate
playing chess,t18X6f3Nnzo,230,240,validate
baby waking up,t1AUnmviCVs,71,81,validate
pinching,t1K6Pia0sS0,14,24,validate
putting on shoes,t1MXansbY5s,13,23,validate
ripping paper,t1g2cev7FCg,0,10,validate
abseiling,t1w9vTiLHbQ,43,53,validate
baby waking up,t1zEad6TZPo,0,10,validate
making sushi,t1zstqQ1sPg,3,13,validate
steer roping,t263ausum-0,2,12,validate
playing tennis,t2P61Edp9bY,0,10,validate
clay pottery making,t2R2JVsp7DA,56,66,validate
steer roping,t2YHRJKStsU,3,13,validate
chiseling stone,t2ndXxZgNEw,9,19,validate
climbing ladder,t2pIDQGBiHI,9,19,validate
lock picking,t2rpvEK3dm8,0,10,validate
tasting wine,t2yC629YMwM,462,472,validate
folding napkins,t33Ef8_rMhM,0,10,validate
baby waking up,t39y-UsSY9E,0,10,validate
climbing tree,t3_UYvz8rdg,207,217,validate
pushing car,t3cfJzzslCE,0,10,validate
hula hooping,t3ep0FaUgdE,17,27,validate
shaving head,t3wIZr10dqQ,95,105,validate
contact juggling,t49TUhcCTRY,295,305,validate
using a power drill,t4YUuSMV16k,42,52,validate
popping balloons,t4auiI7dB9k,86,96,validate
tasting wine,t4uUGwtfU6Q,101,111,validate
running on treadmill,t5GEQQbauVA,22,32,validate
sled dog racing,t5XAZbS5r_Q,14,24,validate
playing violin,t5_HvClkFS4,25,35,validate
laying bricks,t5oISUZRFSk,109,119,validate
tying bow tie,t5pidRlVayY,17,27,validate
wood burning (art),t5tTjSpLw1s,79,89,validate
eating burger,t6GzakGtJQ0,134,144,validate
swimming breast stroke,t6M0BPNntXM,23,33,validate
swimming breast stroke,t6Ny1kl7Mxs,0,10,validate
counting money,t6Sgkosq7-o,11,21,validate
folding clothes,t6VgDsLS7PE,20,30,validate
counting money,t6mRWvTEdAY,32,42,validate
using circular saw,t6mTRX9aCC0,26,36,validate
photobombing,t6yNQk_R8G0,4,14,validate
changing gear in car,t74IPv20QWM,13,23,validate
cutting pineapple,t74X_xyu3X4,118,128,validate
drooling,t75lF2Vyoy8,19,29,validate
chopping meat,t76H8xxGqd8,84,94,validate
lifting hat,t76ppIRsNQY,3,13,validate
massaging legs,t7U6JG_Yo5Q,0,10,validate
hand washing clothes,t7YSwvhr10A,41,51,validate
cutting pineapple,t7jGetH9-vY,98,108,validate
sticking tongue out,t7oOfi6OYsA,3,13,validate
using a paint roller,t7zPF4fVHwQ,9,19,validate
cutting orange,t8cX-wtnhA8,16,26,validate
roasting pig,t8gOP8H79fc,84,94,validate
washing hair,t8pB5eo9Xps,25,35,validate
pumping fist,t8yZhaq92Xs,4,14,validate
clam digging,t90iNsN4a8g,217,227,validate
sticking tongue out,t95t71UjB1k,0,10,validate
using remote controller (not gaming),t99ArOLIuNY,3,13,validate
scrubbing face,t9BWWrtkJqQ,71,81,validate
playing pan pipes,t9IzHKYA5vQ,99,109,validate
using a sledge hammer,t9OE3nxnI2Y,17,27,validate
tasting beer,t9XMTJanZdo,94,104,validate
finger snapping,t9Z72OeBpdk,0,10,validate
playing field hockey,t9_0X1MCKgs,37,47,validate
tossing coin,t9gyyQUjLG8,16,26,validate
trimming shrubs,t9m1ltLXP_E,80,90,validate
clay pottery making,t9t0sxMd3aE,67,77,validate
springboard diving,tA16OISUG3o,11,21,validate
cheerleading,tAN5QbrLs6I,37,47,validate
scrubbing face,tAcaETIGtAw,141,151,validate
huddling,tAj6Yxi7144,135,145,validate
putting on shoes,tAng0h7dJT8,94,104,validate
headbanging,tApd2UUZwcU,24,34,validate
scrambling eggs,tAxSKXXax_g,17,27,validate
laying bricks,tAxSoXP7Iv0,14,24,validate
lifting hat,tB0b74BUoXY,58,68,validate
fixing hair,tB9U_et_W6o,85,95,validate
opening door,tBCB9BYKThE,17,27,validate
shooting goal (soccer),tBIgzy1HnNI,0,10,validate
chiseling wood,tBfZKuagc04,1,11,validate
eating watermelon,tBj98m3lSpg,42,52,validate
playing violin,tBljGMuhk38,2,12,validate
alligator wrestling,tBuwLn1RSMw,443,453,validate
chiseling stone,tCGxMPtq85w,593,603,validate
tasting wine,tCNGXScXcaw,105,115,validate
robot dancing,tCWZwe4KHKE,20,30,validate
repairing puncture,tCY6MSq2Uog,22,32,validate
baby waking up,tCYbUS4aWuw,26,36,validate
lifting hat,tCc1r2zLl0E,17,27,validate
marching,tD-eO9lBYxQ,55,65,validate
base jumping,tD38-voHwwQ,26,36,validate
